Strike,Tenor,Alpha,Beta,Nu,Rho,Strike_0,Nu_0,FDM_vol,Hagan_vol
0,4,0.03,0.1,0.5,-0.3,1.0,0.25,0.03053074603697048,0.03053752
-1.5,27,0.02,0.001,5,-0.05,0.8556579509741647,0.9622504486493763,0.033063194735179664,0.17771900933412685
-1,6,0.001,0.3,3,0.15,0.9975535078092264,1.2247448713915892,0.0016126961576212687,0.0026796776388361638
1,1.5,0.03,0.35,2.5,-0.05,1.0374256896685892,2.041241452319315,0.046994784299064,0.06734819156563593
-2,18,0.06,0.3,5,0.1,0.6010261212251979,1.1785113019775793,0.10221879175252108,0.6277383323231217
1,10,0.01,0.25,4,-0.25,1.0321280889960358,1.2649110640673518,0.015203871582685848,0.037859447142955305
-1.75,3,0.08,0.4,4.5,0.35,0.7846738595587941,2.598076211353316,0.1367276158425562,0.49226418212775036
-1.5,9,0.03,0.5,2.5,0,0.8737159116880344,0.8333333333333334,0.05483341038894475,0.08555062134791236
1.5,16,0.04,0.2,1.5,-0.1,1.2712491503214047,0.375,0.05488260979332005,0.062396065171299114
0.5,10,0.01,0.5,3,-0.4,1.0159370497211113,0.9486832980505138,0.012057639816342725,0.01626106793334748
-1.5,5,0.04,0.4,1,0.3,0.8744465748183685,0.4472135954999579,0.048270589583697766,0.048744720808323
0.5,18,0.06,0.35,2,-0.35,1.1357340938828906,0.47140452079103173,0.06016904102141569,0.07189249850068193
1.75,10,0.01,0.001,1.5,-0.35,1.056899750592537,0.4743416490252569,0.013927856717912109,0.01501718845860078
-0.25,21,0.05,0.05,3.5,-0.25,0.9443275461296238,0.7637626158259734,0.05039588065061789,0.1169314564562304
-1,2,0.001,0.05,0.1,-0.25,0.9985867859663891,0.07071067811865475,0.0010231565696337856,0.0010153966211530335
0,14,0.06,0.3,4.5,0,1.0,1.2026755886059097,0.048536955194235114,0.16131173999999998
-1.25,10,0.09,0.05,4,-0.4,0.7006433905173404,1.2649110640673518,0.13446154638938648,0.47466757943875126
-1,6,0.05,0.001,3,-0.05,0.8847284766100544,1.2247448713915892,0.0781148601913956,0.15160505434850205
-1,9,0.08,0.05,4.5,0.3,0.7866278610665535,1.5,0.09733415434838898,0.372605561268427
0,12,0.03,0.05,2,0.2,1.0,0.5773502691896258,0.035476634122191084,0.03942777220726812
1.25,16,0.001,0.3,0.1,-0.4,1.005012520859401,0.025,0.0009678714653109409,0.0009759705714964265
1.75,1.5,0.09,0.4,4.5,0.1,1.212758257765335,3.6742346141747673,0.16235380870010507,0.6908100837616976
-1.25,1,0.01,0.05,3.5,0.2,0.9875778004938814,3.5,0.01772963743965474,0.03643905118297307
2,24,0.03,0.001,1,-0.1,1.3417017475918094,0.20412414523193154,0.037750651369511175,0.039439541723500275
-1.25,5,0.03,0.3,3,0.3,0.9195668370051274,1.3416407864998738,0.04955079052616129,0.08171813910383129
0.5,21,0.02,0.25,2.5,0.15,1.0468919814115345,0.545544725589981,0.026953064428985145,0.03731263784652338
0.75,10,0.08,0.4,3,0.35,1.208931195322659,0.9486832980505138,0.10959240556007663,0.2066401955812246
-1,1,0.001,0.1,3.5,0.15,0.999000499833375,3.5,0.0016487831247892321,0.003334037751297741
0.5,1.5,0.04,0.35,3,-0.2,1.0247973619913604,2.4494897427831783,0.05169742018505208,0.07828861374108967
-0.25,4,0.03,0.15,5,0.25,0.9851119396030626,2.5,0.02929186727946565,0.09393746816574834
2,7,0.001,0.15,2.5,-0.05,1.0053055273485094,0.944911182523068,0.0020728525317794022,0.003223291400764492
-1.25,18,0.001,0.15,3.5,0.05,0.9947107368148022,0.8249579113843055,0.0018301410412101522,0.003975537077747578
-0.5,24,0.05,0.45,4.5,-0.15,0.8847284766100544,0.9185586535436918,0.049859736726876415,0.20407378071539745
-1.25,1,0.06,0.2,5,-0.05,0.9277434863285529,5.0,0.09617789103735111,0.46832348148649483
-1,14,0.02,0.45,0.1,0.4,0.9278982953448999,0.02672612419124244,0.020059216527153947,0.0200615876257905
1.5,18,0.08,0.4,1,-0.05,1.6638211962593068,0.23570226039551587,0.09119729265374849,0.09583037823914761
0.5,3,0.05,0.4,2.5,0.4,1.0442524495983352,1.4433756729740645,0.07055425401998346,0.09382399127970145
0.75,1.5,0.001,0.5,1.5,-0.3,1.0009189806577456,1.2247448713915892,0.0011583066409187684,0.0011969921281034534
-1,14,0.08,0.45,4,-0.4,0.7413128145024339,1.0690449676496976,0.10363242919017941,0.35204556970624706
1.5,6,0.08,0.2,1.5,-0.3,1.3417017475918094,0.6123724356957946,0.0981696976184322,0.10984281257923717
0,16,0.06,0.001,2,-0.1,1.0,0.5,0.06610670711046034,0.079842992144
1.25,21,0.04,0.001,0.5,-0.4,1.2575039759144993,0.1091089451179962,0.034125817417039024,0.03399579162807243
-1.25,5,0.03,0.5,5,0.25,0.9195668370051274,2.23606797749979,0.04632278953113819,0.19709340123024313
0,18,0.08,0.35,3.5,0.05,1.0,0.8249579113843055,0.07109324571459569,0.16193843545400438
2,7,0.02,0.001,4,-0.4,1.1116329411493424,1.5118578920369088,0.036494232846776574,0.09784382786920848
-1.25,18,0.04,0.05,2,0.2,0.808857893484718,0.47140452079103173,0.061563591832878885,0.0776481147333142
-1.25,7,0.04,0.05,3.5,0,0.8760890258268806,1.3228756555322951,0.06693276057168794,0.1666880133433826
0,18,0.01,0.001,5,-0.15,1.0,1.1785113019775793,0.009488565044594909,0.030130877284570454
-1.75,12,0.09,0.35,3,0,0.5794962980604332,0.8660254037844387,0.1580123654254562,0.3766807810068216
0.75,3,0.02,0.35,1,0.15,1.0263212040327203,0.5773502691896258,0.023613572163972134,0.02419701537157626
-1.5,7,0.03,0.5,3,0.1,0.8877555912100644,1.1338934190276817,0.055403739188081766,0.10389841351281172
-1,16,0.02,0.1,5,0.4,0.9231163463866358,1.25,0.026097366991971696,0.0957707826092577
-1.25,16,0.03,0.2,0.5,-0.35,0.8607079764250578,0.125,0.03660728328505787,0.036813457932802364
1.75,24,0.04,0.45,0.5,0.25,1.4090681001276633,0.10206207261596577,0.04471205821631936,0.045032732525392305
-1.25,10,0.05,0.3,3.5,0.25,0.8206633078041364,1.1067971810589328,0.07716473652598085,0.1809200111243449
-1,27,0.05,0.15,1.5,-0.25,0.7711999341013249,0.28867513459481287,0.07402958534342056,0.085953945541328
1,0.5,0.05,0.5,5,0.25,1.0359877703222138,7.071067811865475,0.0804530854986498,0.337248626276658
-1.5,21,0.001,0.05,0.5,0.1,0.9931497074187865,0.1091089451179962,0.0010841614860167125,0.001074619140171214
0.25,5,0.001,0.5,0.5,0,1.0005591732734944,0.22360679774997896,0.0010219816214208503,0.001023337837741631
-1.75,3,0.01,0.4,3,0.15,0.9701438794714049,1.7320508075688774,0.020176945612212893,0.036453519767507006
-0.25,4,0.01,0.4,3,-0.1,0.9950124791926823,1.5,0.013112077809747609,0.01936152961833733
0.5,30,0.09,0.35,0.1,0.2,1.2795073881865122,0.018257418583505537,0.08392500362152627,0.08390620209212853
1.5,14,0.06,0.35,3,-0.3,1.4003877531512294,0.8017837257372732,0.08098196878362235,0.16854265795477744
-1,6,0.08,0.45,1.5,0.35,0.8220457903770683,0.6123724356957946,0.10027359767361857,0.10397466611323063
1.5,10,0.03,0.1,0.5,0,1.1529253496107201,0.15811388300841897,0.031221826314428065,0.03134966715814511
1.5,0.5,0.001,0.2,0.5,0.2,1.0010612228707063,0.7071067811865475,0.0011621467981278479,0.0011635460677137262
0.5,0.5,0.09,0.2,0.1,0,1.032331467733642,0.1414213562373095,0.08897931644705599,0.0889807394005131
-1.5,30,0.09,0.25,2,0.15,0.47738811882929694,0.3651483716701107,0.1421826854839589,0.2159886689064102
-1.25,6,0.001,0.2,0.1,0.4,0.9969428205410212,0.040824829046386304,0.0009669815136035195,0.0009789563348663217
2,1,0.04,0.3,2,0.1,1.0832870676749586,2.0,0.07781960612544822,0.10371891570569462
1.5,14,0.03,0.05,3.5,-0.15,1.1833798008886367,0.9354143466934853,0.04800559625732927,0.12134981112006117
1.25,5,0.09,0.45,4.5,-0.35,1.2860270341302922,2.0124611797498106,0.10396858459638926,0.4136381086059728
-0.5,24,0.001,0.05,3,0,0.9975535078092264,0.6123724356957946,0.0014085510020364071,0.0021988700896228303
-1.75,27,0.01,0.25,3.5,0.15,0.9130791888277028,0.6735753140545634,0.020142838540187273,0.04655037161557856
-0.25,2,0.04,0.3,1.5,0.1,0.985957394633712,1.0606601717798212,0.04625832775438653,0.0478592014516478
1,6,0.02,0.2,3.5,0,1.0502096331444513,1.4288690166235207,0.032154345179103413,0.07127647139036357
-1.25,14,0.03,0.4,5,0.35,0.8690869058336492,1.3363062095621219,0.04292881581390208,0.1782828280737886
0.5,9,0.08,0.1,5,-0.4,1.1274968515793757,1.6666666666666667,0.05936248527523446,0.25104974524967283
1.25,9,0.01,0.45,0.1,-0.05,1.038211997081825,0.03333333333333333,0.009892439995994795,0.009900438657221237
1.5,1.5,0.09,0.35,4,0.2,1.179794838446492,3.2659863237109046,0.1597962213880804,0.509930854283591
0,8,0.09,0.25,4.5,-0.35,1.0,1.590990257669732,0.06541932733306857,0.21184942755975314
-0.5,24,0.03,0.15,5,-0.3,0.9291503688530943,1.0206207261596576,0.030792837794466774,0.14332811705177198
0.75,7,0.08,0.3,4.5,-0.25,1.1720391308138485,1.7008401285415224,0.07867915504530988,0.3081728750923763
0.25,27,0.03,0.5,0.1,0.05,1.0397404796032967,0.019245008972987525,0.029764419142248068,0.029765484912905277
0.25,30,0.04,0.001,4.5,0.4,1.0563000210241065,0.8215838362577491,0.036901099520852666,0.11732095645274308
-1.25,10,0.02,0.4,4.5,-0.35,0.9239873097198343,1.4230249470757705,0.0333187804136277,0.12301804533112848
1.25,1,0.07,0.05,2.5,0.35,1.0914422644429518,2.5,0.12343285564871517,0.18425325959073666
1,21,0.06,0.2,0.5,-0.05,1.3164708289780125,0.1091089451179962,0.05665124836668227,0.05676383835272192
0,6,0.06,0.2,4,0.2,1.0,1.6329931618554523,0.057860537818483444,0.1355872865229608
0.75,0.5,0.04,0.15,1.5,0.35,1.0214398028992784,2.1213203435596424,0.054279563670254,0.059273247712294024
-2,1,0.05,0.05,0.1,0.25,0.9048374180359595,0.1,0.051541739720675495,0.05151128422052885
-0.75,21,0.02,0.001,0.1,0.2,0.9335706504911179,0.021821789023599242,0.02058401413070515,0.02058571497026068
0.75,3,0.001,0.05,4,0.2,1.0012998822211499,2.3094010767585034,0.0016030827624736554,0.003983100011206508
-1.5,0.5,0.08,0.1,2.5,0.25,0.91864748673689,3.5355339059327373,0.14023170489973777,0.1996611551541734
-1,6,0.03,0.5,1,-0.4,0.9291503688530943,0.4082482904638631,0.03956389928613269,0.040997448725240554
0.75,30,0.07,0.1,2.5,0.1,1.3331630378607067,0.45643546458763845,0.08037166298429359,0.13730742329400156
-0.25,14,0.08,0.1,0.5,-0.35,0.9278982953448999,0.1336306209562122,0.08608210633422365,0.08622733423067531
0.25,21,0.08,0.1,5,-0.3,1.0959828207437687,1.091089451179962,0.05035112554805596,0.22765658012107678
2,10,0.02,0.001,4.5,-0.05,1.1348393583315166,1.4230249470757705,0.03909440036261132,0.16064614017362713
0.25,12,0.06,0.1,5,-0.15,1.0533352138471728,1.4433756729740645,0.045861708483956785,0.1998404345897362
-1.5,3,0.01,0.5,2.5,0.15,0.9743538339368839,1.4433756729740645,0.017898652607564843,0.02625297918144498
-1.25,8,0.05,0.4,2.5,-0.25,0.8379668855787558,0.8838834764831843,0.0850451634061142,0.13769809248395365
-1.5,21,0.08,0.35,1.5,-0.25,0.5770022670832311,0.3273268353539886,0.1324354177523832,0.16275215315183333
0,30,0.09,0.3,3,0.1,1.0,0.5477225575051661,0.08069797526685485,0.15793223686105315
-0.25,3,0.03,0.4,5,0.4,0.9870936297722136,2.886751345948129,0.029394595344837963,0.07788452817708144
2,18,0.08,0.45,2,-0.25,1.9715548786561672,0.47140452079103173,0.11131951988348592,0.1630584095126882
-0.5,12,0.09,0.3,3,0.1,0.8556579509741647,0.8660254037844387,0.10155438692082806,0.19739290146579902
0.25,14,0.02,0.5,0.5,0.1,1.0188843833739318,0.1336306209562122,0.020481262579344853,0.02050473924472297
-2,18,0.07,0.35,2.5,0.2,0.5521311357267494,0.5892556509887896,0.12963174354212073,0.22818118107050084
1.75,8,0.001,0.3,0.5,0,1.0049620177048098,0.17677669529663687,0.001110531360877578,0.0011287975195481876
2,0.5,0.02,0.4,3,0.1,1.0286880693018583,4.242640687119285,0.04476051781855922,0.0862051180291817
1.5,14,0.05,0.3,2.5,-0.2,1.323956105484668,0.6681531047810609,0.07328939043481993,0.12067156770618744
0.25,12,0.03,0.1,3,0.05,1.0263212040327203,0.8660254037844387,0.0355325049557432,0.05697273699336674
-1.25,5,0.001,0.4,1.5,-0.2,0.9972088176412334,0.6708203932499369,0.0015381640588906032,0.0017073358286533598
-0.25,27,0.09,0.35,4,0,0.8896622083222522,0.769800358919501,0.07427483576871538,0.24606043959795001
0.25,12,0.09,0.1,4,-0.35,1.0810602649256935,1.1547005383792517,0.06628333615556693,0.17932589042329752
0.25,2,0.02,0.5,4,0.3,1.0070961268417447,2.82842712474619,0.025692373295158208,0.053423340354853854
-0.25,30,0.02,0.001,0.5,-0.3,0.9729854721684684,0.09128709291752768,0.021050175884653476,0.021075482200389878
2,14,0.05,0.35,3.5,-0.2,1.4537780777466462,0.9354143466934853,0.08245777654793691,0.2298269422421752
-1.25,14,0.01,0.1,0.5,-0.2,0.9543061783722063,0.1336306209562122,0.011476950829126,0.01153841319355555
1.75,5,0.001,0.45,5,0.4,1.0039207852070076,2.23606797749979,0.0022283344961813944,0.008783599328481391
0.25,9,0.07,0.4,4.5,0.25,1.0539025620785374,1.5,0.06590638405166299,0.22221818685490827
0.25,18,0.001,0.15,3.5,-0.3,1.0010612228707063,0.8249579113843055,0.0011966107394731917,0.0018698887376793316
-0.25,6,0.08,0.35,2,-0.4,0.9521908468939505,0.8164965809277261,0.09317827789058826,0.11304869185748631
-0.75,21,0.001,0.4,3.5,0,0.9965689677181336,0.7637626158259734,0.0015754892523928406,0.003135682943459979
-1.5,4,0.07,0.4,2,-0.1,0.8105842459701871,1.0,0.12254264006255379,0.16401631069988323
-0.25,21,0.01,0.5,1.5,-0.4,0.988608935869134,0.3273268353539886,0.011833052229958627,0.012441307858398854
-0.5,24,0.01,0.001,4.5,-0.35,0.9758026680092396,0.9185586535436918,0.012486526865467008,0.039057486546626226
0.75,6,0.06,0.4,0.1,-0.15,1.1165315372463829,0.040824829046386304,0.057809020740626195,0.0578089509135429
2,27,0.06,0.25,3.5,-0.05,1.8655171198573461,0.6735753140545634,0.09294430719182917,0.287140149037585
-0.75,27,0.001,0.45,4.5,-0.1,0.9961104695780028,0.8660254037844386,0.0015845403124237379,0.004824076946090121
-1,1.5,0.08,0.35,5,-0.4,0.9066674089086186,4.08248290463863,0.1104123167066786,0.5076999813741534
-0.25,1.5,0.04,0.001,0.1,0.1,0.9878272460350745,0.08164965809277261,0.04024419265924088,0.040236357631411014
-0.5,1,0.09,0.25,2.5,-0.15,0.9559974818331,2.5,0.12247454299046413,0.1716607190806448
-0.75,10,0.08,0.05,4.5,0.15,0.8271769343606887,1.4230249470757705,0.0885887860652715,0.3627237307559186
-1.5,3,0.05,0.5,4,0.1,0.8781798984839752,2.3094010767585034,0.08899469176522755,0.2728659511609471
-1.75,5,0.05,0.001,3.5,0.4,0.8222950982629756,1.5652475842498528,0.08889301441499217,0.19047975144860982
2,14,0.07,0.1,3.5,-0.2,1.6884856027366477,0.9354143466934853,0.10449026028708362,0.3087128081422116
-0.25,21,0.08,0.25,4,0.1,0.9124230609028783,0.8728715609439696,0.06914461583274331,0.20972104253853055
0.5,10,0.09,0.2,0.5,0.35,1.1529253496107201,0.15811388300841897,0.09131553575475425,0.09152739630037277
1.75,2,0.01,0.2,2.5,0.2,1.0250575294843356,1.7677669529663687,0.020385558414364548,0.03176646858176432
-1.75,10,0.04,0.05,4,0,0.8014285660661502,1.2649110640673518,0.07457521247432422,0.25681113378190196
-0.5,14,0.03,0.2,4.5,-0.15,0.9454210824862109,1.2026755886059097,0.03377935682065724,0.12233343140885489
-0.25,21,0.01,0.5,4.5,0.4,0.988608935869134,0.9819805060619657,0.010674990617895768,0.022497646886376396
-2,16,0.001,0.3,0.5,-0.3,0.9920319148370607,0.125,0.0012403674634276058,0.0012647287972723362
-1.5,6,0.001,0.35,1.5,0.15,0.9963325071263855,0.6123724356957946,0.001451819220244588,0.0016129542521156125
-2,21,0.04,0.45,4.5,-0.35,0.6930826272931547,0.9819805060619657,0.07477782343809238,0.33208400917246883
0.75,8,0.04,0.35,0.1,-0.35,1.0885568343000434,0.035355339059327376,0.038419851038975675,0.0384360446188671
-1.75,30,0.02,0.2,5,-0.05,0.825552107613255,0.9128709291752769,0.035546335379334965,0.1956942586926156
-0.25,14,0.07,0.2,1.5,-0.05,0.9366187115481331,0.4008918628686366,0.08098520600243587,0.0879014496203348
-2,0.5,0.03,0.15,1.5,-0.35,0.958460999069284,2.1213203435596424,0.056079697441959085,0.06461118148128807
1,14,0.06,0.1,4,0.3,1.2516960144115428,1.0690449676496976,0.08098126544375625,0.2596704444808195
-1.75,10,0.03,0.001,5,-0.3,0.8470296515930488,1.5811388300841895,0.05534856855656695,0.2874026636782418
-0.25,9,0.03,0.05,4.5,-0.4,0.9777512371933363,1.5,0.029939856730187814,0.09034682328731779
1,1.5,0.05,0.05,3.5,-0.3,1.0631511100344377,2.8577380332470415,0.07065854922513258,0.14541862016880833
0,9,0.05,0.25,4,-0.3,1.0,1.3333333333333333,0.04434994101728166,0.10713053385416667
0.75,1,0.07,0.25,3,-0.1,1.0539025620785374,3.0,0.09822589725124498,0.16763770835121777
-1,12,0.08,0.3,1.5,0.25,0.7579573744081436,0.43301270189221935,0.1052315730703793,0.1142826014976374
1.75,10,0.02,0.5,3,0.35,1.117037082802567,0.9486832980505138,0.04285521193250081,0.07918173398011044
1.25,21,0.05,0.05,0.1,0,1.3316396213034827,0.021821789023599242,0.0437742343459589,0.04375573078701304
-1,2,0.01,0.15,5,0.25,0.985957394633712,3.5355339059327373,0.015683973357744997,0.05679653752990189
1.25,16,0.08,0.15,4.5,0.35,1.4918246976412703,1.125,0.10811084798640157,0.457329595293689
-1.75,12,0.01,0.35,1.5,-0.4,0.9411791468758278,0.43301270189221935,0.017826380374750733,0.020375302942500267
0.75,12,0.08,0.45,0.5,0.35,1.2310236966160988,0.14433756729740646,0.08367863505857906,0.08397568736019582
0,21,0.07,0.15,1,-0.15,1.0,0.2182178902359924,0.0743943836219579,0.07572699140324113
-0.5,6,0.09,0.1,3,-0.3,0.8956307696119575,1.2247448713915892,0.10934697304229492,0.21223357034964738
-0.75,10,0.06,0.5,2.5,0.25,0.8673588453386383,0.7905694150420948,0.07935904476034232,0.11081973683103048
2,30,0.06,0.3,4,-0.4,1.9295118992837657,0.7302967433402214,0.07571272112025627,0.27155101762105915
1.75,6,0.001,0.35,4.5,-0.15,1.004295807691685,1.8371173070873836,0.002084630818352393,0.007129117848848296
1.25,10,0.05,0.05,3,0.05,1.2185265144553836,0.9486832980505138,0.07634119093460767,0.15690156239998118
1.25,1,0.02,0.05,4,0.4,1.0253151205244289,4.0,0.03822549237543913,0.09770263467071086
-1.75,16,0.01,0.4,1,0.4,0.9323938199059483,0.25,0.011720874311755964,0.011788741198535463
-0.5,12,0.07,0.5,4,-0.05,0.885818186513911,1.1547005383792517,0.07394324574558983,0.23384813126050763
1.5,8,0.08,0.35,4,0.4,1.4041206780957851,1.414213562373095,0.13492219961621713,0.4215565359892365
1.25,24,0.06,0.2,0.1,-0.15,1.4440092718770072,0.020412414523193152,0.05134910259393713,0.05135026060575771
0.5,24,0.04,0.4,2,0.35,1.1029402735494027,0.4082482904638631,0.05245708664536309,0.0631631714259086
0.25,30,0.09,0.15,3.5,0.15,1.1311531232271395,0.6390096504226938,0.07739487896432531,0.1998429073764839
1,12,0.04,0.5,2,0,1.1486232653094688,0.5773502691896258,0.05687378216158246,0.07232552919148959
0.25,30,0.001,0.3,3.5,-0.2,1.0013702443218178,0.6390096504226938,0.0012294613869500634,0.002024903130544092
0,1,0.07,0.15,0.1,-0.3,1.0,0.1,0.0700566606014926,0.07005527156250001
1.75,4,0.02,0.25,1,0.1,1.0725081812542165,0.5,0.027789572068610574,0.029125965301129996
1.5,21,0.06,0.3,3.5,0.35,1.5104865425644671,0.7637626158259734,0.0983983563382437,0.2581739282641692
2,5,0.04,0.3,3,0.1,1.1958837337268053,1.3416407864998738,0.08263374807901601,0.16879067325960226
1.25,1,0.02,0.15,2,0.4,1.0253151205244289,2.0,0.03432260185269863,0.043113185562273657
-1.5,24,0.07,0.5,4,-0.4,0.5978634796559492,0.8164965809277261,0.10665438046828479,0.38643405309050854
-1.75,7,0.06,0.1,4.5,0.1,0.7574453513285163,1.7008401285415224,0.10418751988666193,0.4604523992411718
-2,7,0.02,0.15,1,0.05,0.8995775160873493,0.3779644730092272,0.029036085472141957,0.030261573968872534
-0.25,2,0.04,0.2,0.1,0.05,0.985957394633712,0.07071067811865475,0.040252752693713076,0.040243255250706544
1.25,24,0.001,0.25,3,0.35,1.0061425126889008,0.6123724356957946,0.001892746612215019,0.0033245209301001077
-0.75,6,0.04,0.3,2.5,0,0.9291503688530943,1.0206207261596576,0.057998519830596784,0.08364614623251115
0.75,1,0.02,0.2,2.5,0.25,1.015113064615719,2.5,0.030806842433335466,0.04324916467714638
0.75,9,0.001,0.4,2,-0.25,1.0022525331495058,0.6666666666666666,0.001316743379902034,0.0014694491759020159
1,9,0.06,0.15,1,0.2,1.1972173631218102,0.3333333333333333,0.0711501470498223,0.07365164207584775
1,16,0.09,0.25,2,-0.1,1.4333294145603401,0.5,0.10505641031088025,0.14606152309176137
0.75,21,0.09,0.4,2,0.4,1.3625035586560728,0.4364357804719848,0.1187084050213442,0.15483132639315206
2,2,0.06,0.45,1,0.25,1.184955981501332,0.7071067811865475,0.08992161872348116,0.09488882500651484
-1,14,0.03,0.45,4,-0.2,0.8938210232093988,1.0690449676496976,0.04438061330378436,0.1393965360061805
-1.75,4,0.03,0.05,0.1,-0.25,0.9003245225862656,0.05,0.03233543503030935,0.03233009645129232
-2,27,0.001,0.4,2,0.3,0.9896615085780911,0.3849001794597505,0.0017610930352532105,0.0021739095302193033
-1.5,7,0.07,0.4,4.5,0.3,0.7574453513285163,1.7008401285415224,0.10753538120433648,0.41439701905956006
-0.25,21,0.01,0.15,0.5,0.2,0.988608935869134,0.1091089451179962,0.010147720473701037,0.01014599050791082
1.25,8,0.01,0.15,4.5,0,1.0359877703222138,1.590990257669732,0.017451290951050448,0.061878453951431336
